ID,Name,BaseName,Types,ImageURL,RegionalForms,Link,HasRegionalForms
775,Komala,Komala,['normal'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/775.png,[],https://bulbapedia.bulbagarden.net/wiki/Komala_(Pokémon),False
776,Turtonator,Turtonator,"['fire', 'dragon']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/776.png,[],https://bulbapedia.bulbagarden.net/wiki/Turtonator_(Pokémon),False
777,Togedemaru,Togedemaru,"['electric', 'steel']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/777.png,"[{""name"": ""Togedemaru Totem"", ""types"": [""electric"", ""steel""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10154.png""}]",https://bulbapedia.bulbagarden.net/wiki/Togedemaru_(Pokémon),True
778,Mimikyu Disguised,Mimikyu,"['ghost', 'fairy']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/778.png,"[{""name"": ""Mimikyu Busted"", ""types"": [""ghost"", ""fairy""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10143.png""}, {""name"": ""Mimikyu Totem Disguised"", ""types"": [""ghost"", ""fairy""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10144.png""}, {""name"": ""Mimikyu Totem Busted"", ""types"": [""ghost"", ""fairy""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10145.png""}]",https://bulbapedia.bulbagarden.net/wiki/Mimikyu_(Pokémon),True
779,Bruxish,Bruxish,"['water', 'psychic']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/779.png,[],https://bulbapedia.bulbagarden.net/wiki/Bruxish_(Pokémon),False
780,Drampa,Drampa,"['normal', 'dragon']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/780.png,"[{""name"": ""Drampa Mega"", ""types"": [""normal"", ""dragon""], ""image"": null}]",https://bulbapedia.bulbagarden.net/wiki/Drampa_(Pokémon),True
781,Dhelmise,Dhelmise,"['ghost', 'grass']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/781.png,[],https://bulbapedia.bulbagarden.net/wiki/Dhelmise_(Pokémon),False
782,Jangmo O,Jangmo,['dragon'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/782.png,[],https://bulbapedia.bulbagarden.net/wiki/Jangmo_(Pokémon),False
783,Hakamo O,Hakamo,"['dragon', 'fighting']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/783.png,[],https://bulbapedia.bulbagarden.net/wiki/Hakamo_(Pokémon),False
784,Kommo O,Kommo,"['dragon', 'fighting']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/784.png,"[{""name"": ""Kommo O Totem"", ""types"": [""dragon"", ""fighting""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10146.png""}]",https://bulbapedia.bulbagarden.net/wiki/Kommo_(Pokémon),True
785,Tapu Koko,Tapu,"['electric', 'fairy']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/785.png,[],https://bulbapedia.bulbagarden.net/wiki/Tapu_(Pokémon),False
786,Tapu Lele,Tapu,"['psychic', 'fairy']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/786.png,[],https://bulbapedia.bulbagarden.net/wiki/Tapu_(Pokémon),False
787,Tapu Bulu,Tapu,"['grass', 'fairy']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/787.png,[],https://bulbapedia.bulbagarden.net/wiki/Tapu_(Pokémon),False
788,Tapu Fini,Tapu,"['water', 'fairy']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/788.png,[],https://bulbapedia.bulbagarden.net/wiki/Tapu_(Pokémon),False
789,Cosmog,Cosmog,['psychic'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/789.png,[],https://bulbapedia.bulbagarden.net/wiki/Cosmog_(Pokémon),False
790,Cosmoem,Cosmoem,['psychic'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/790.png,[],https://bulbapedia.bulbagarden.net/wiki/Cosmoem_(Pokémon),False
791,Solgaleo,Solgaleo,"['psychic', 'steel']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/791.png,[],https://bulbapedia.bulbagarden.net/wiki/Solgaleo_(Pokémon),False
792,Lunala,Lunala,"['psychic', 'ghost']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/792.png,[],https://bulbapedia.bulbagarden.net/wiki/Lunala_(Pokémon),False
793,Nihilego,Nihilego,"['rock', 'poison']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/793.png,[],https://bulbapedia.bulbagarden.net/wiki/Nihilego_(Pokémon),False
794,Buzzwole,Buzzwole,"['bug', 'fighting']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/794.png,[],https://bulbapedia.bulbagarden.net/wiki/Buzzwole_(Pokémon),False
795,Pheromosa,Pheromosa,"['bug', 'fighting']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/795.png,[],https://bulbapedia.bulbagarden.net/wiki/Pheromosa_(Pokémon),False
796,Xurkitree,Xurkitree,['electric'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/796.png,[],https://bulbapedia.bulbagarden.net/wiki/Xurkitree_(Pokémon),False
797,Celesteela,Celesteela,"['steel', 'flying']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/797.png,[],https://bulbapedia.bulbagarden.net/wiki/Celesteela_(Pokémon),False
798,Kartana,Kartana,"['grass', 'steel']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/798.png,[],https://bulbapedia.bulbagarden.net/wiki/Kartana_(Pokémon),False
799,Guzzlord,Guzzlord,"['dark', 'dragon']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/799.png,[],https://bulbapedia.bulbagarden.net/wiki/Guzzlord_(Pokémon),False
800,Necrozma,Necrozma,['psychic'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/800.png,"[{""name"": ""Necrozma Dusk"", ""types"": [""psychic"", ""steel""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10155.png""}, {""name"": ""Necrozma Dawn"", ""types"": [""psychic"", ""ghost""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10156.png""}, {""name"": ""Necrozma Ultra"", ""types"": [""psychic"", ""dragon""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10157.png""}]",https://bulbapedia.bulbagarden.net/wiki/Necrozma_(Pokémon),True
801,Magearna,Magearna,"['steel', 'fairy']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/801.png,"[{""name"": ""Magearna Original"", ""types"": [""steel"", ""fairy""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10147.png""}]",https://bulbapedia.bulbagarden.net/wiki/Magearna_(Pokémon),True
802,Marshadow,Marshadow,"['fighting', 'ghost']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/802.png,[],https://bulbapedia.bulbagarden.net/wiki/Marshadow_(Pokémon),False
803,Poipole,Poipole,['poison'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/803.png,[],https://bulbapedia.bulbagarden.net/wiki/Poipole_(Pokémon),False
804,Naganadel,Naganadel,"['poison', 'dragon']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/804.png,[],https://bulbapedia.bulbagarden.net/wiki/Naganadel_(Pokémon),False
805,Stakataka,Stakataka,"['rock', 'steel']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/805.png,[],https://bulbapedia.bulbagarden.net/wiki/Stakataka_(Pokémon),False
806,Blacephalon,Blacephalon,"['fire', 'ghost']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/806.png,[],https://bulbapedia.bulbagarden.net/wiki/Blacephalon_(Pokémon),False
807,Zeraora,Zeraora,['electric'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/807.png,[],https://bulbapedia.bulbagarden.net/wiki/Zeraora_(Pokémon),False
808,Meltan,Meltan,['steel'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/808.png,[],https://bulbapedia.bulbagarden.net/wiki/Meltan_(Pokémon),False
809,Melmetal,Melmetal,['steel'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/809.png,"[{""name"": ""Melmetal Gmax"", ""types"": [""steel""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10208.png""}]",https://bulbapedia.bulbagarden.net/wiki/Melmetal_(Pokémon),True
810,Grookey,Grookey,['grass'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/810.png,[],https://bulbapedia.bulbagarden.net/wiki/Grookey_(Pokémon),False
811,Thwackey,Thwackey,['grass'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/811.png,[],https://bulbapedia.bulbagarden.net/wiki/Thwackey_(Pokémon),False
812,Rillaboom,Rillaboom,['grass'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/812.png,"[{""name"": ""Rillaboom Gmax"", ""types"": [""grass""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10209.png""}]",https://bulbapedia.bulbagarden.net/wiki/Rillaboom_(Pokémon),True
813,Scorbunny,Scorbunny,['fire'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/813.png,[],https://bulbapedia.bulbagarden.net/wiki/Scorbunny_(Pokémon),False
814,Raboot,Raboot,['fire'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/814.png,[],https://bulbapedia.bulbagarden.net/wiki/Raboot_(Pokémon),False
815,Cinderace,Cinderace,['fire'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/815.png,"[{""name"": ""Cinderace Gmax"", ""types"": [""fire""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10210.png""}]",https://bulbapedia.bulbagarden.net/wiki/Cinderace_(Pokémon),True
816,Sobble,Sobble,['water'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/816.png,[],https://bulbapedia.bulbagarden.net/wiki/Sobble_(Pokémon),False
817,Drizzile,Drizzile,['water'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/817.png,[],https://bulbapedia.bulbagarden.net/wiki/Drizzile_(Pokémon),False
818,Inteleon,Inteleon,['water'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/818.png,"[{""name"": ""Inteleon Gmax"", ""types"": [""water""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10211.png""}]",https://bulbapedia.bulbagarden.net/wiki/Inteleon_(Pokémon),True
819,Skwovet,Skwovet,['normal'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/819.png,[],https://bulbapedia.bulbagarden.net/wiki/Skwovet_(Pokémon),False
820,Greedent,Greedent,['normal'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/820.png,[],https://bulbapedia.bulbagarden.net/wiki/Greedent_(Pokémon),False
821,Rookidee,Rookidee,['flying'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/821.png,[],https://bulbapedia.bulbagarden.net/wiki/Rookidee_(Pokémon),False
822,Corvisquire,Corvisquire,['flying'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/822.png,[],https://bulbapedia.bulbagarden.net/wiki/Corvisquire_(Pokémon),False
823,Corviknight,Corviknight,"['flying', 'steel']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/823.png,"[{""name"": ""Corviknight Gmax"", ""types"": [""flying"", ""steel""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10212.png""}]",https://bulbapedia.bulbagarden.net/wiki/Corviknight_(Pokémon),True
824,Blipbug,Blipbug,['bug'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/824.png,[],https://bulbapedia.bulbagarden.net/wiki/Blipbug_(Pokémon),False
825,Dottler,Dottler,"['bug', 'psychic']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/825.png,[],https://bulbapedia.bulbagarden.net/wiki/Dottler_(Pokémon),False
826,Orbeetle,Orbeetle,"['bug', 'psychic']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/826.png,"[{""name"": ""Orbeetle Gmax"", ""types"": [""bug"", ""psychic""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10213.png""}]",https://bulbapedia.bulbagarden.net/wiki/Orbeetle_(Pokémon),True
827,Nickit,Nickit,['dark'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/827.png,[],https://bulbapedia.bulbagarden.net/wiki/Nickit_(Pokémon),False
828,Thievul,Thievul,['dark'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/828.png,[],https://bulbapedia.bulbagarden.net/wiki/Thievul_(Pokémon),False
829,Gossifleur,Gossifleur,['grass'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/829.png,[],https://bulbapedia.bulbagarden.net/wiki/Gossifleur_(Pokémon),False
830,Eldegoss,Eldegoss,['grass'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/830.png,[],https://bulbapedia.bulbagarden.net/wiki/Eldegoss_(Pokémon),False
831,Wooloo,Wooloo,['normal'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/831.png,[],https://bulbapedia.bulbagarden.net/wiki/Wooloo_(Pokémon),False
832,Dubwool,Dubwool,['normal'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/832.png,[],https://bulbapedia.bulbagarden.net/wiki/Dubwool_(Pokémon),False
833,Chewtle,Chewtle,['water'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/833.png,[],https://bulbapedia.bulbagarden.net/wiki/Chewtle_(Pokémon),False
834,Drednaw,Drednaw,"['water', 'rock']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/834.png,"[{""name"": ""Drednaw Gmax"", ""types"": [""water"", ""rock""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10214.png""}]",https://bulbapedia.bulbagarden.net/wiki/Drednaw_(Pokémon),True
835,Yamper,Yamper,['electric'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/835.png,[],https://bulbapedia.bulbagarden.net/wiki/Yamper_(Pokémon),False
836,Boltund,Boltund,['electric'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/836.png,[],https://bulbapedia.bulbagarden.net/wiki/Boltund_(Pokémon),False
837,Rolycoly,Rolycoly,['rock'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/837.png,[],https://bulbapedia.bulbagarden.net/wiki/Rolycoly_(Pokémon),False
838,Carkol,Carkol,"['rock', 'fire']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/838.png,[],https://bulbapedia.bulbagarden.net/wiki/Carkol_(Pokémon),False
839,Coalossal,Coalossal,"['rock', 'fire']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/839.png,"[{""name"": ""Coalossal Gmax"", ""types"": [""rock"", ""fire""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10215.png""}]",https://bulbapedia.bulbagarden.net/wiki/Coalossal_(Pokémon),True
840,Applin,Applin,"['grass', 'dragon']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/840.png,[],https://bulbapedia.bulbagarden.net/wiki/Applin_(Pokémon),False
841,Flapple,Flapple,"['grass', 'dragon']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/841.png,"[{""name"": ""Flapple Gmax"", ""types"": [""grass"", ""dragon""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10216.png""}]",https://bulbapedia.bulbagarden.net/wiki/Flapple_(Pokémon),True
842,Appletun,Appletun,"['grass', 'dragon']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/842.png,"[{""name"": ""Appletun Gmax"", ""types"": [""grass"", ""dragon""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10217.png""}]",https://bulbapedia.bulbagarden.net/wiki/Appletun_(Pokémon),True
843,Silicobra,Silicobra,['ground'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/843.png,[],https://bulbapedia.bulbagarden.net/wiki/Silicobra_(Pokémon),False
844,Sandaconda,Sandaconda,['ground'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/844.png,"[{""name"": ""Sandaconda Gmax"", ""types"": [""ground""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10218.png""}]",https://bulbapedia.bulbagarden.net/wiki/Sandaconda_(Pokémon),True
845,Cramorant,Cramorant,"['flying', 'water']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/845.png,"[{""name"": ""Cramorant Gulping"", ""types"": [""flying"", ""water""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10182.png""}, {""name"": ""Cramorant Gorging"", ""types"": [""flying"", ""water""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10183.png""}]",https://bulbapedia.bulbagarden.net/wiki/Cramorant_(Pokémon),True
846,Arrokuda,Arrokuda,['water'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/846.png,[],https://bulbapedia.bulbagarden.net/wiki/Arrokuda_(Pokémon),False
847,Barraskewda,Barraskewda,['water'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/847.png,[],https://bulbapedia.bulbagarden.net/wiki/Barraskewda_(Pokémon),False
848,Toxel,Toxel,"['electric', 'poison']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/848.png,[],https://bulbapedia.bulbagarden.net/wiki/Toxel_(Pokémon),False
849,Toxtricity Amped,Toxtricity,"['electric', 'poison']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/849.png,"[{""name"": ""Toxtricity Low Key"", ""types"": [""electric"", ""poison""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10184.png""}, {""name"": ""Toxtricity Amped Gmax"", ""types"": [""electric"", ""poison""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10219.png""}, {""name"": ""Toxtricity Low Key Gmax"", ""types"": [""electric"", ""poison""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10228.png""}]",https://bulbapedia.bulbagarden.net/wiki/Toxtricity_(Pokémon),True
850,Sizzlipede,Sizzlipede,"['fire', 'bug']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/850.png,[],https://bulbapedia.bulbagarden.net/wiki/Sizzlipede_(Pokémon),False
851,Centiskorch,Centiskorch,"['fire', 'bug']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/851.png,"[{""name"": ""Centiskorch Gmax"", ""types"": [""fire"", ""bug""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10220.png""}]",https://bulbapedia.bulbagarden.net/wiki/Centiskorch_(Pokémon),True
852,Clobbopus,Clobbopus,['fighting'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/852.png,[],https://bulbapedia.bulbagarden.net/wiki/Clobbopus_(Pokémon),False
853,Grapploct,Grapploct,['fighting'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/853.png,[],https://bulbapedia.bulbagarden.net/wiki/Grapploct_(Pokémon),False
854,Sinistea,Sinistea,['ghost'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/854.png,[],https://bulbapedia.bulbagarden.net/wiki/Sinistea_(Pokémon),False
855,Polteageist,Polteageist,['ghost'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/855.png,[],https://bulbapedia.bulbagarden.net/wiki/Polteageist_(Pokémon),False
856,Hatenna,Hatenna,['psychic'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/856.png,[],https://bulbapedia.bulbagarden.net/wiki/Hatenna_(Pokémon),False
857,Hattrem,Hattrem,['psychic'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/857.png,[],https://bulbapedia.bulbagarden.net/wiki/Hattrem_(Pokémon),False
858,Hatterene,Hatterene,"['psychic', 'fairy']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/858.png,"[{""name"": ""Hatterene Gmax"", ""types"": [""psychic"", ""fairy""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10221.png""}]",https://bulbapedia.bulbagarden.net/wiki/Hatterene_(Pokémon),True
859,Impidimp,Impidimp,"['dark', 'fairy']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/859.png,[],https://bulbapedia.bulbagarden.net/wiki/Impidimp_(Pokémon),False
860,Morgrem,Morgrem,"['dark', 'fairy']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/860.png,[],https://bulbapedia.bulbagarden.net/wiki/Morgrem_(Pokémon),False
861,Grimmsnarl,Grimmsnarl,"['dark', 'fairy']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/861.png,"[{""name"": ""Grimmsnarl Gmax"", ""types"": [""dark"", ""fairy""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10222.png""}]",https://bulbapedia.bulbagarden.net/wiki/Grimmsnarl_(Pokémon),True
862,Obstagoon,Obstagoon,"['dark', 'normal']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/862.png,[],https://bulbapedia.bulbagarden.net/wiki/Obstagoon_(Pokémon),False
863,Perrserker,Perrserker,['steel'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/863.png,[],https://bulbapedia.bulbagarden.net/wiki/Perrserker_(Pokémon),False
864,Cursola,Cursola,['ghost'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/864.png,[],https://bulbapedia.bulbagarden.net/wiki/Cursola_(Pokémon),False
865,Sirfetchd,Sirfetchd,['fighting'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/865.png,[],https://bulbapedia.bulbagarden.net/wiki/Sirfetchd_(Pokémon),False
866,Mr Rime,Mr,"['ice', 'psychic']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/866.png,[],https://bulbapedia.bulbagarden.net/wiki/Mr_(Pokémon),False
867,Runerigus,Runerigus,"['ground', 'ghost']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/867.png,[],https://bulbapedia.bulbagarden.net/wiki/Runerigus_(Pokémon),False
868,Milcery,Milcery,['fairy'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/868.png,[],https://bulbapedia.bulbagarden.net/wiki/Milcery_(Pokémon),False
869,Alcremie,Alcremie,['fairy'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/869.png,"[{""name"": ""Alcremie Gmax"", ""types"": [""fairy""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10223.png""}]",https://bulbapedia.bulbagarden.net/wiki/Alcremie_(Pokémon),True
870,Falinks,Falinks,['fighting'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/870.png,"[{""name"": ""Falinks Mega"", ""types"": [""fighting""], ""image"": null}]",https://bulbapedia.bulbagarden.net/wiki/Falinks_(Pokémon),True
871,Pincurchin,Pincurchin,['electric'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/871.png,[],https://bulbapedia.bulbagarden.net/wiki/Pincurchin_(Pokémon),False
872,Snom,Snom,"['ice', 'bug']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/872.png,[],https://bulbapedia.bulbagarden.net/wiki/Snom_(Pokémon),False
873,Frosmoth,Frosmoth,"['ice', 'bug']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/873.png,[],https://bulbapedia.bulbagarden.net/wiki/Frosmoth_(Pokémon),False
874,Stonjourner,Stonjourner,['rock'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/874.png,[],https://bulbapedia.bulbagarden.net/wiki/Stonjourner_(Pokémon),False
875,Eiscue Ice,Eiscue,['ice'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/875.png,"[{""name"": ""Eiscue Noice"", ""types"": [""ice""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10185.png""}]",https://bulbapedia.bulbagarden.net/wiki/Eiscue_(Pokémon),True
876,Indeedee Male,Indeedee,"['psychic', 'normal']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/876.png,"[{""name"": ""Indeedee Female"", ""types"": [""psychic"", ""normal""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10186.png""}]",https://bulbapedia.bulbagarden.net/wiki/Indeedee_(Pokémon),True
877,Morpeko Full Belly,Morpeko,"['electric', 'dark']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/877.png,"[{""name"": ""Morpeko Hangry"", ""types"": [""electric"", ""dark""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10187.png""}]",https://bulbapedia.bulbagarden.net/wiki/Morpeko_(Pokémon),True
878,Cufant,Cufant,['steel'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/878.png,[],https://bulbapedia.bulbagarden.net/wiki/Cufant_(Pokémon),False
879,Copperajah,Copperajah,['steel'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/879.png,"[{""name"": ""Copperajah Gmax"", ""types"": [""steel""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10224.png""}]",https://bulbapedia.bulbagarden.net/wiki/Copperajah_(Pokémon),True
880,Dracozolt,Dracozolt,"['electric', 'dragon']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/880.png,[],https://bulbapedia.bulbagarden.net/wiki/Dracozolt_(Pokémon),False
881,Arctozolt,Arctozolt,"['electric', 'ice']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/881.png,[],https://bulbapedia.bulbagarden.net/wiki/Arctozolt_(Pokémon),False
882,Dracovish,Dracovish,"['water', 'dragon']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/882.png,[],https://bulbapedia.bulbagarden.net/wiki/Dracovish_(Pokémon),False
